Codeblock,minflt,majflt,utime,stime,num_threads,vsize,rss,processor,stack_size,rchar,wchar,read_bytes,write_bytes,canceled_write_bytes,num_file_desc,nicRcvBytes,nicRcvPckts,nicSentBytes,nicSentPckts,IPInTruncatedPkts,IPInOctets,IPOutOctets
checking the existence of lock file_host,267527,0,183,233,1,180379648,1355,3,140519468089453,62714380239,7167717705,80637952,6983442432,441167872,7,22177074214,86332581,38425955822,29284935,0,18570265369,36795026020
checking the space in worker temp directory_host,267606,0,183,233,1,180379648,1355,2,140519468089453,62714390284,7167717926,80637952,6983446528,441167872,7,22177076019,86332593,38425965082,29284947,0,18570265797,36795030580
running the test cases on the worker_host,267841,0,183,233,1,180379648,1355,0,140519468113120,62714392240,7167718203,80637952,6983462912,441167872,8,22177076787,86332596,38425965082,29284947,0,18570268699,36795041980
figuring out the result of the test_host,269249,0,184,235,1,180379648,1355,0,140519468113120,64843207493,7432236658,88399872,7250010112,479764480,7,22189914619,86424846,38646726295,29438715,0,18581293781,37006309279
calculating the time it took to run the test_host,269527,0,184,235,1,180379648,1355,0,140519468267858,64843218440,7432237025,88399872,7250022400,479772672,8,22189915709,86424854,38646731167,29438721,0,18581295325,37006312735
writing the results to the results table in database_network,270385,0,184,236,1,180379648,1355,2,140519468089453,64843249219,7432237738,88399872,7250038784,479772672,8,22189918830,86424872,38646735471,29438735,0,18581299030,37006315339
commiting to the results table in the database_network,270520,0,184,236,1,180379648,1355,2,140519468089453,64843365153,7432294952,88399872,7250104320,479772672,8,22189922346,86424892,38646737313,29438742,0,18581361556,37006377867
writing the results to the metrics table in database_network,270531,0,184,236,1,180379648,1355,2,140519468089453,64843365153,7432295039,88399872,7250108416,479772672,8,22189924100,86424903,38646738397,29438746,0,18581363032,37006378967
removing the temporary directory on worker_host,270746,0,184,236,1,180379648,1355,2,140519468089453,64843369065,7432295324,88399872,7250120704,479772672,8,22189926194,86424913,38646739569,29438750,0,18581366219,37006383253
exiting from the database after writing to the results table_network,270746,0,184,236,1,180379648,1355,2,140519468089453,64843369065,7432295324,88399872,7250120704,479772672,8,22189928287,86424925,38646743723,29438761,0,18581366403,37006383317
writing the results to the summary table in database_network,270765,0,184,236,1,180379648,1355,2,140519468089453,64843369065,7432295419,88399872,7250124800,479772672,7,22189928827,86424929,38646745275,29438765,0,18581367326,37006385010
commiting to the SUMMARY table in the database_network,270807,0,185,236,1,180379648,1355,2,140519468089453,64843369065,7432295658,88399872,7250132992,479772672,8,22189929911,86424937,38646746987,29438769,0,18581371509,37006391697
exiting from the database after writing to the SUMMARY table_network,270807,0,185,236,1,180379648,1355,2,140519468089453,64843369065,7432295753,88399872,7250137088,479772672,7,22189930809,86424942,38646748779,29438773,0,18581373038,37006393778
sending a notification of the results if appropriate_network,270821,0,185,236,1,180379648,1355,2,140519468113120,64843369065,7432295840,88399872,7250141184,479772672,11,22189932287,86424951,38646750737,29438778,0,18581374458,37006396310
checking if there is a more critical commit we could work on_network,271104,0,185,237,1,180379648,1355,2,140519468089453,64843848589,7432296263,88399872,7250153472,479772672,8,22189936107,86424976,38646760873,29438804,0,18581378862,37006405710
disconnecting from the database_network,271116,0,185,237,1,180379648,1355,2,140519468089453,64843848589,7432296424,88399872,7250161664,479772672,7,22189937267,86424985,38646763219,29438809,0,18581380978,37006411060
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,271116,0,185,237,1,180379648,1355,2,140519468089453,64843848589,7432296424,88399872,7250161664,479772672,7,22189937819,86424989,38646765633,29438814,0,18581380978,37006411112
running another simple hack to avoid running tsts on debug builds_host,271116,0,185,237,1,180379648,1355,2,140519468089453,64843848589,7432296569,88399872,7250165760,479772672,7,22189939600,86425001,38646768191,29438819,0,18581382405,37006413580
checking if there is a more critical commit we could work on_network,271401,0,185,237,1,180379648,1355,2,140519468089453,64843862503,7432296851,88399872,7250182144,479772672,8,22189948375,86425064,38646778639,29438837,0,18581391130,37006425938
disconnecting from the database_network,271410,0,185,237,1,180379648,1355,3,140519468089453,64843862503,7432296946,88399872,7250186240,479772672,8,22189950125,86425078,38646781513,29438842,0,18581393860,37006429330
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,271411,0,185,237,1,180379648,1355,3,140519468089453,64843862503,7432297157,88399872,7250194432,479772672,7,22189952243,86425094,38646784451,29438847,0,18581395705,37006435335
running another simple hack to avoid running tsts on debug builds_host,271578,0,185,237,1,180379648,1355,0,140519468089453,64843864460,7432297380,88399872,7250206720,479772672,8,22189954505,86425113,38646793143,29438861,0,18581397489,37006443887
checking if there is a more critical commit we could work on_network,271694,0,186,237,1,180379648,1355,2,140519468089453,64843876417,7432297437,88399872,7250210816,479772672,8,22189961729,86425153,38646799629,29438870,0,18581405133,37006449367
disconnecting from the database_network,271703,0,186,237,1,180379648,1355,2,140519468089453,64843876417,7432297532,88399872,7250214912,479772672,8,22189964952,86425171,38646802957,29438874,0,18581408503,37006453180
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,271704,0,186,237,1,180379648,1355,2,140519468089453,64843876417,7432297598,88399872,7250219008,479772672,7,22189966494,86425182,38646806493,29438880,0,18581410379,37006456769
running another simple hack to avoid running tsts on debug builds_host,271724,0,186,237,1,180379648,1355,0,140519468267858,64843876417,7432297840,88399872,7250227200,479772672,8,22189968315,86425194,38646810103,29438885,0,18581413899,37006466853
checking if there is a more critical commit we could work on_network,271987,0,186,237,1,180379648,1355,2,140519468089453,64843890331,7432298025,88399872,7250239488,479772672,8,22189976312,86425242,38646824679,29438909,0,18581419793,37006476416
disconnecting from the database_network,271996,0,186,237,1,180379648,1355,2,140519468089453,64843890331,7432298120,88399872,7250243584,479772672,8,22189978762,86425258,38646828605,29438914,0,18581422280,37006480801
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,271997,0,186,237,1,180379648,1355,2,140519468089453,64843890331,7432298331,88399872,7250251776,479772672,7,22189979870,86425266,38646832669,29438920,0,18581423995,37006488914
running another simple hack to avoid running tsts on debug builds_host,271997,0,186,237,1,180379648,1355,2,140519468089453,64843890331,7432298331,88399872,7250251776,479772672,7,22189981325,86425277,38646836877,29438926,0,18581424576,37006488966
checking the existence of lock file_host,271997,0,186,237,1,180379648,1355,2,140519468089453,64843890331,7432298428,88399872,7250255872,479772672,7,22189982497,86425286,38646841181,29438932,0,18581425494,37006493110
checking the space in worker temp directory_host,272081,0,186,237,1,180379648,1355,0,140519468089453,64843900376,7432298716,88399872,7250264064,479772672,7,22189984285,86425298,38646846113,29438942,0,18581428841,37006502098
running the test cases on the worker_host,272170,0,186,237,1,180379648,1355,0,140519468267858,64843900376,7432298834,88399872,7250268160,479772672,8,22189987036,86425314,38646850561,29438948,0,18581430733,37006508766
figuring out the result of the test_host,273816,0,187,239,1,180379648,1355,2,140519468089453,66456800140,7578886340,92528640,7397896192,480071680,7,22199896128,86488554,38800869174,29545124,0,18590068078,37153889591
calculating the time it took to run the test_host,274846,0,187,240,1,180379648,1355,0,140519468089453,66456837210,7578887149,92528640,7397912576,480075776,7,22199900419,86488579,38800886472,29545147,0,18590071248,37153901823
writing the results to the results table in database_network,274922,0,187,240,1,180379648,1355,2,140519468089453,66456837210,7578887236,92528640,7397920768,480075776,8,22199901077,86488581,38800886472,29545147,0,18590073524,37153907711
commiting to the results table in the database_network,275055,0,187,240,1,180379648,1355,2,140519468089453,66456944724,7578940240,92528640,7397982208,480075776,8,22199902622,86488593,38800892192,29545157,0,18590130944,37153965658
writing the results to the metrics table in database_network,275066,0,187,240,1,180379648,1355,2,140519468089453,66456944724,7578940327,92528640,7397986304,480075776,8,22199904562,86488605,38800893064,29545161,0,18590132490,37153966542
removing the temporary directory on worker_host,275066,0,187,240,1,180379648,1355,2,140519468089453,66456944724,7578940327,92528640,7397986304,480075776,8,22199905172,86488610,38800894020,29545165,0,18590132490,37153966594
exiting from the database after writing to the results table_network,275273,0,187,240,1,180379648,1355,2,140519468089453,66456948636,7578940612,92528640,7397998592,480075776,8,22199907008,86488625,38800897440,29545175,0,18590134849,37153970020
writing the results to the summary table in database_network,275297,0,187,240,1,180379648,1355,2,140519468089453,66456948636,7578940707,92528640,7398002688,480075776,7,22199908811,86488637,38800898776,29545179,0,18590135490,37153971497
commiting to the SUMMARY table in the database_network,275340,0,187,240,1,180379648,1355,3,140519468089453,66456948636,7578940946,92528640,7398010880,480075776,8,22199910210,86488649,38800900272,29545183,0,18590140207,37153977755
exiting from the database after writing to the SUMMARY table_network,275340,0,187,240,1,180379648,1355,3,140519468089453,66456948636,7578941041,92528640,7398014976,480075776,7,22199912074,86488665,38800902760,29545195,0,18590142008,37153980336
sending a notification of the results if appropriate_network,275486,0,188,240,1,180379648,1355,0,140519468113120,66457426205,7578941442,92528640,7398023168,480075776,8,22199913302,86488673,38800904444,29545199,0,18590144428,37153987360
checking if there is a more critical commit we could work on_network,275648,0,188,241,1,180379648,1355,2,140519468089453,66457428161,7578941650,92528640,7398035456,480075776,8,22199917086,86488702,38800913678,29545220,0,18590148668,37153994114
disconnecting from the database_network,275648,0,188,241,1,180379648,1355,2,140519468089453,66457428161,7578941650,92528640,7398035456,480075776,8,22199918953,86488715,38800915812,29545225,0,18590149171,37153994166
running two hacks to avoid problems with ISS750 regressions and Cell MFC tests that have simdebug instruction set_host,275650,0,188,241,1,180379648,1355,2,140519468089453,66457428161,7578941716,92528640,7398039552,480075776,7,22199920162,86488725,38800918010,29545230,0,18590150229,37153996487
running another simple hack to avoid running tsts on debug builds_host,275650,0,188,241,1,180379648,1355,2,140519468089453,66457428161,7578941861,92528640,7398043648,480075776,7,22199921872,86488737,38800920368,29545235,0,18590151493,37153998755
checking if there is a more critical commit we could work on_network,275934,0,188,241,1,180379648,1355,0,140519468089453,66457442075,7578942173,92528640,7398060032,480075776,8,22199928825,86488789,38800930526,29545252,0,18590158986,37154010819
disconnecting from the database_network,275945,0,188,241,1,180379648,1355,0,140519468089453,66457442075,7578942334,92528640,7398068224,480075776,7,22199930442,86488798,38800933200,29545257,0,18590161605,37154016825
